id,img,label,text,description
82476,/kaggle/input/facebook-hateful-meme-dataset/data/img/82476.png,0,marks left by a chevy marks left by a ford,"json
{
""caption_text"": ""marks left by a chevy"",
""description"": ""The image is a humorous juxtaposition of two photos. The top photo shows a black Chevrolet car driving on a road. The bottom photo shows a black Ford car driving on a road. The text in the image reads 'marks left by a chevy' and 'marks left by a ford'.""
}"
86504,/kaggle/input/facebook-hateful-meme-dataset/data/img/86504.png,0,free dishwasher missing parts,"json
{
""caption_text"": ""A man and a woman are looking for a missing part in a dishwasher."",
""description"": ""In the image, a man and a woman are in a kitchen, searching for a missing part in a dishwasher. The dishwasher is white and has a clear door. The man is bending over, while the woman is standing behind him. They are both looking at the bottom of the dishwasher, presumably searching for the missing part. The kitchen is equipped with various appliances and utensils, including a sink, a refrigerator, a stove, and a microwave. The text 'free dishwasher' and 'missing parts' are also visible in the image.""
}"
71325,/kaggle/input/facebook-hateful-meme-dataset/data/img/71325.png,0,i dont lift so that doesnt make me sexy? wallet and pay for all the shit you want. i bet its sexy when i lift my wallet and pay for all the shit you want,"json
{
""caption_text"": ""i don't lift so that doesn't make me sexy?"",
""description"": ""A meme featuring a man with curly hair and glasses. The man is wearing a beige jacket and a plaid shirt. The meme has a humorous caption that reads, 'I bet it's sexy when I lift my wallet and pay for all the shit you want.' The meme seems to be making a joke about the man's appearance and suggesting that he is not attractive. The man appears to be looking directly at the camera, and the background is blurred, suggesting that the focus is on the man and the caption.""
}"
73160,/kaggle/input/facebook-hateful-meme-dataset/data/img/73160.png,1,i love muslims point me to right direction,"json
{
""caption_text"": ""I love muslims point me to right direction"",
""description"": ""A meme featuring a black rifle with a scope and a bayonet attached. The rifle is pointed to the right. The text in the image reads 'I love muslims point me to right direction'.""
}"
16952,/kaggle/input/facebook-hateful-meme-dataset/data/img/16952.png,0,go sports! do the thing! win the points!,"json
{
""caption_text"": ""go sports! do the thing! win the points!"",
""description"": ""A meme featuring a basketball player kneeling on the court with his hand outstretched towards another player. The caption encourages the viewer to engage in sports and strive for success.""
}"
47289,/kaggle/input/facebook-hateful-meme-dataset/data/img/47289.png,0,muslim woman wearing a burka,"json
{
""caption_text"": ""A woman wearing a burka"",
""description"": ""A woman wearing a burka, a black outfit that covers the entire body except for the face and hands. The burka is a traditional garment worn by some Muslim women as a symbol of modesty and piety. The woman in the image is standing in front of a rocky hillside, with trees in the background. The text 'muslim woman wearing a burka' is visible, indicating the context of the image.""
}"
46302,/kaggle/input/facebook-hateful-meme-dataset/data/img/46302.png,0,when you escape a heatwave a sprinkler,"json
{
""caption_text"": ""When you escape a heatwave a sprinkler"",
""description"": ""A young boy is seen playing in a sprinkler on a sunny day. The boy is wearing blue shorts and is standing in front of a potted plant. The sprinkler is spraying water on the boy, creating a playful and refreshing scene. The background of the image is filled with trees and a clear blue sky, adding to the overall cheerful atmosphere of the image. The boy appears to be enjoying himself, as he is laughing while playing in the sprinkler. The image captures a moment of joy and playfulness on a sunny day.""
}"
82540,/kaggle/input/facebook-hateful-meme-dataset/data/img/82540.png,1,nobody: european jews after 1933: now we're the skeleton crew,"json
{
""caption_text"": ""now we're the skeleton crew"",
""description"": ""A black and white skeleton is standing with its arms outstretched against a white wall. The skeleton is wearing a black shirt. The text on the image reads 'nobody's european news after 1943: now we're the skeleton crew'.""
}"
50397,/kaggle/input/facebook-hateful-meme-dataset/data/img/50397.png,1,all muslims are terrori but all terrorists are muslim,"json
{
""caption_text"": ""all muslims are terrorist but all terrorist are muslim"",
""description"": ""A meme featuring a group of men with beards, one of whom is yelling. The text superimposed on the image reads 'all muslims are terrorist but all terrorist are muslim', suggesting a contrast between the perception of Muslims as terrorists and the reality of terrorists being Muslim.""
}"
94783,/kaggle/input/facebook-hateful-meme-dataset/data/img/94783.png,0,"hellen keller and her boston terrier ""phiz""","json
{
""caption_text"": ""helen keller and her boston terrier 'phil'"",
""description"": ""A black and white photo of Helen Keller holding a trophy with her Boston Terrier 'Phil'.""
}"
49156,/kaggle/input/facebook-hateful-meme-dataset/data/img/49156.png,0,when you insult an edgy kid,"json
{
""caption_text"": ""When you insult an edgy kid"",
""description"": ""A close-up of a woman with her mouth wide open, appearing to yell. The background is a plain white color. The text above her head reads 'When you insult an edgy kid'.""
}"
79328,/kaggle/input/facebook-hateful-meme-dataset/data/img/79328.png,0,"sorry, trump... i just prefer presidents who weren't captured by putin!","json
{
""caption_text"": ""I just prefer presidents who weren't captured by Putin! Sorry, Trump..."",
""description"": ""A meme featuring a man with white hair and a black jacket. The man is smiling and appears to be laughing. The background is a blurred image of a stadium. The meme is a political statement, making a joke about the president Trump being captured by Putin. The text in the image is a play on words, suggesting that the man in the meme is preferable as a president because he wasn't captured by Putin.""
}"
14259,/kaggle/input/facebook-hateful-meme-dataset/data/img/14259.png,1,he is proving you don't have to be poor to be trash,"json
{
""caption_text"": ""he is proving you don't have to be poor to be trash"",
""description"": ""A meme of former US President Donald Trump, who is pointing his finger while wearing a red tie. The text above him reads 'he is proving you don't have to be poor to be trash'.""
}"
15809,/kaggle/input/facebook-hateful-meme-dataset/data/img/15809.png,0,1 st graders: rain rain go away come again another day rain: it's a simple spell but quite unbreakable,"json
{
""caption_text"": ""1st graders: rain rain go away come again another day rain:"",
""description"": ""A meme featuring a man in a suit holding a microphone. The man is saying a spell that is a play on the phrase 'rain, rain go away'. The spell is 'it's a simple spell but quite unbreakable'. The meme seems to be a humorous take on the idea of using magic to make rain go away.""
}"
