id,img,label,text,description
98416,/kaggle/input/facebook-hateful-meme-dataset/data/img/98416.png,0,this is really out of mein kampfert zone,"json
{
""caption_text"": ""this is really out of mein kampf zone"",
""description"": ""A black and white meme featuring a man with a mustache and a serious expression. The man is wearing a collared shirt and a tie. The meme is in German and reads 'this is really out of mein kampf zone', which translates to 'this is really out of my struggle zone'. The meme is a play on words, using the phrase 'mein kampf' which was the title of Adolf Hitler's autobiography and political manifesto.""
}"
12034,/kaggle/input/facebook-hateful-meme-dataset/data/img/12034.png,1,why don't i get sunburnt? because prisons are indoors,"json
{
""caption_text"": ""Why don't I get sunburn? Because prisons are indoors."",
""description"": ""A man is brushing his hair with a blue comb. The caption is a humorous statement about the man's lack of sunburn, suggesting that he is in a controlled environment where he is not exposed to sunlight.""
}"
5498,/kaggle/input/facebook-hateful-meme-dataset/data/img/05498.png,0,step one: turn on the gas,"json
{
""caption_text"": ""step one: turn on the gas"",
""description"": ""A person is standing in a kitchen, wearing a red and white checkered apron. They are reaching up to a cabinet, with steam rising from the stove behind them. The text on the image reads 'step one: turn on the gas'.""
}"
37260,/kaggle/input/facebook-hateful-meme-dataset/data/img/37260.png,0,need for speed: africa,"json
{
""caption_text"": ""Three lions running in the wild"",
""description"": ""This image captures a moment in the wild where three lions are seen running. The lion in the foreground is slightly blurred, suggesting motion, while the other two lions are in the background, also running. The setting appears to be a dry, grassy field with trees in the distance. The image is overlaid with the text 'need for speed: africa', possibly indicating a reference to the popular video game series 'Need for Speed' and the African continent.""
}"
96305,/kaggle/input/facebook-hateful-meme-dataset/data/img/96305.png,0,"you will never see refugees in america mistreated when things turn to shit, we welcome others with open arms, dust off our guns and try to help","json
{
""caption_text"": ""you will never see refugees in america mistreated when things turn to shit, we welcome others with open arms, dust off our guns and try to help"",
""description"": ""A man wearing an orange hat and carrying a rifle over his shoulder. The rifle is slung over his shoulder. The man is standing in a field with trees in the background. The image contains a text overlay that reads, 'you will never see refugees in america mistreated when things turn to shit, we welcome others with open arms, dust off our guns and try to help'.""
}"
94015,/kaggle/input/facebook-hateful-meme-dataset/data/img/94015.png,1,a great way of serving your country,"json
{
""caption_text"": ""a great way of serving your country"",
""description"": ""This is a black and white photograph capturing a moment of patriotism. A man stands atop a car, his body poised in a salute. The car, a symbol of freedom and mobility, is adorned with a sign that reads 'a great way of serving your country'. The backdrop of the image is a street lined with buildings, adding an urban touch to the scene. The photograph is taken from a low angle, making the man and the car appear larger than life, emphasizing their importance in this moment. The black and white color scheme adds a timeless quality to the image, highlighting the enduring nature of patriotism.""
}"
73059,/kaggle/input/facebook-hateful-meme-dataset/data/img/73059.png,1,"a phobia is an irrational fear a fear that muslims may be terrorists is not islamaophobia but a fear grounded in history, experience, and reality","json
{
""caption_text"": ""a phobia is an irrational fear a fear that muslims may be terrorists is not islamophobia but a fear grounded in history, experience, and reality"",
""description"": ""The image features a black and white photograph of the actor William Shatner, known for his role as Captain James T. Kirk in the Star Trek franchise. Overlaying the image is a text in white that reads, 'a phobia is an irrational fear a fear that muslims may be terrorists is not islamophobia but a fear grounded in history, experience, and reality'. The text seems to be a statement about the concept of irrational fears and their relationship to the Muslim community. The overall tone of the image suggests a serious discussion about prejudice and discrimination.""
}"
61940,/kaggle/input/facebook-hateful-meme-dataset/data/img/61940.png,0,when an indian goes for walk with his dog,"json
{
""caption_text"": ""When an Indian goes for a walk with his dog"",
""description"": ""A woman is seen kissing a small dog on the forehead. The woman is wearing a purple tank top. The dog is wearing a blue collar. The background consists of trees and street lights. The text in the image is a caption that reads 'When an Indian goes for a walk with his dog'.""
}"
56024,/kaggle/input/facebook-hateful-meme-dataset/data/img/56024.png,0,and for my next trick i'll make democrats defend rats,"json
{
""caption_text"": ""and for my next trick I'll make democrats defend rats"",
""description"": ""A meme of Donald Trump with a caption that reads 'and for my next trick I'll make democrats defend rats'.""
}"
86254,/kaggle/input/facebook-hateful-meme-dataset/data/img/86254.png,0,everybody was kung fu fighting,"json
{
""caption_text"": ""Everybody was kung fu fighting"",
""description"": ""A green frog with orange feet is jumping off a log. The frog is in the middle of a jump, with its legs spread wide apart. The background is blurred, but it appears to be a forest. The frog's position and the text in the image suggest a playful, humorous reference to the song 'Everybody Was Kung Fu Fighting'.""
}"
5471,/kaggle/input/facebook-hateful-meme-dataset/data/img/05471.png,1,do you still suck dick? faggot,"json
{
""caption_text"": ""Do you still suck dick? faggot"",
""description"": ""A black and white meme featuring a man in a military uniform and a child. The man is standing on the left side of the image, while the child is on the right. The child is pointing at the man, and the man is looking at the child. The meme has a text that reads 'Do you still suck dick? faggot'.""
}"
54263,/kaggle/input/facebook-hateful-meme-dataset/data/img/54263.png,0,we're glad you're home,"json
{
""caption_text"": ""we're glad you're home"",
""description"": ""Two dogs, one white and one black and white, standing next to each other. The white dog is looking at the camera, while the black and white dog is looking to the left. The background is a gradient of blue and gray. Above the dogs, there is a text that reads 'we're glad you're home'.""
}"
